path,split,instrument,family,pitch,velocity
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-033-025.wav,train,guitar_acoustic_014,other,33,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-033-050.wav,train,guitar_acoustic_014,other,33,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-033-100.wav,train,guitar_acoustic_014,other,33,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-033-127.wav,train,guitar_acoustic_014,other,33,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-034-025.wav,train,guitar_acoustic_014,other,34,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-034-050.wav,train,guitar_acoustic_014,other,34,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-034-127.wav,train,guitar_acoustic_014,other,34,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-035-025.wav,train,guitar_acoustic_014,other,35,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-035-075.wav,train,guitar_acoustic_014,other,35,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-035-100.wav,train,guitar_acoustic_014,other,35,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-035-127.wav,train,guitar_acoustic_014,other,35,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-036-050.wav,train,guitar_acoustic_014,other,36,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-036-075.wav,train,guitar_acoustic_014,other,36,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-036-127.wav,train,guitar_acoustic_014,other,36,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-037-050.wav,train,guitar_acoustic_014,other,37,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-037-100.wav,train,guitar_acoustic_014,other,37,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-037-127.wav,train,guitar_acoustic_014,other,37,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-038-025.wav,train,guitar_acoustic_014,other,38,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-038-050.wav,train,guitar_acoustic_014,other,38,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-038-075.wav,train,guitar_acoustic_014,other,38,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-038-100.wav,train,guitar_acoustic_014,other,38,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-038-127.wav,train,guitar_acoustic_014,other,38,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-039-050.wav,train,guitar_acoustic_014,other,39,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-039-075.wav,train,guitar_acoustic_014,other,39,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-039-100.wav,train,guitar_acoustic_014,other,39,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-039-127.wav,train,guitar_acoustic_014,other,39,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-040-050.wav,train,guitar_acoustic_014,other,40,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-040-075.wav,train,guitar_acoustic_014,other,40,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-040-100.wav,train,guitar_acoustic_014,other,40,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-040-127.wav,train,guitar_acoustic_014,other,40,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-041-025.wav,train,guitar_acoustic_014,other,41,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-041-050.wav,val,guitar_acoustic_014,other,41,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-041-075.wav,train,guitar_acoustic_014,other,41,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-041-100.wav,train,guitar_acoustic_014,other,41,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-041-127.wav,train,guitar_acoustic_014,other,41,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-042-025.wav,train,guitar_acoustic_014,other,42,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-042-050.wav,train,guitar_acoustic_014,other,42,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-042-075.wav,train,guitar_acoustic_014,other,42,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-043-025.wav,train,guitar_acoustic_014,other,43,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-043-100.wav,train,guitar_acoustic_014,other,43,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-043-127.wav,train,guitar_acoustic_014,other,43,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-044-050.wav,train,guitar_acoustic_014,other,44,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-044-075.wav,train,guitar_acoustic_014,other,44,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-044-127.wav,train,guitar_acoustic_014,other,44,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-045-075.wav,train,guitar_acoustic_014,other,45,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-045-127.wav,train,guitar_acoustic_014,other,45,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-046-025.wav,train,guitar_acoustic_014,other,46,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-046-100.wav,train,guitar_acoustic_014,other,46,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-046-127.wav,train,guitar_acoustic_014,other,46,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-047-025.wav,train,guitar_acoustic_014,other,47,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-047-050.wav,train,guitar_acoustic_014,other,47,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-047-075.wav,train,guitar_acoustic_014,other,47,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-047-100.wav,train,guitar_acoustic_014,other,47,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-047-127.wav,train,guitar_acoustic_014,other,47,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-048-025.wav,val,guitar_acoustic_014,other,48,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-048-050.wav,train,guitar_acoustic_014,other,48,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-048-075.wav,train,guitar_acoustic_014,other,48,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-048-127.wav,train,guitar_acoustic_014,other,48,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-049-025.wav,train,guitar_acoustic_014,other,49,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-049-050.wav,train,guitar_acoustic_014,other,49,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-049-075.wav,train,guitar_acoustic_014,other,49,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-049-100.wav,train,guitar_acoustic_014,other,49,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-049-127.wav,train,guitar_acoustic_014,other,49,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-050-025.wav,train,guitar_acoustic_014,other,50,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-050-050.wav,train,guitar_acoustic_014,other,50,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-050-075.wav,train,guitar_acoustic_014,other,50,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-050-100.wav,train,guitar_acoustic_014,other,50,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-051-025.wav,train,guitar_acoustic_014,other,51,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-051-050.wav,train,guitar_acoustic_014,other,51,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-051-075.wav,train,guitar_acoustic_014,other,51,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-051-100.wav,train,guitar_acoustic_014,other,51,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-051-127.wav,train,guitar_acoustic_014,other,51,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-052-075.wav,train,guitar_acoustic_014,other,52,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-052-100.wav,train,guitar_acoustic_014,other,52,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-052-127.wav,train,guitar_acoustic_014,other,52,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-053-025.wav,train,guitar_acoustic_014,other,53,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-053-050.wav,train,guitar_acoustic_014,other,53,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-053-075.wav,train,guitar_acoustic_014,other,53,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-053-127.wav,train,guitar_acoustic_014,other,53,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-054-025.wav,train,guitar_acoustic_014,other,54,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-054-050.wav,train,guitar_acoustic_014,other,54,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-054-075.wav,train,guitar_acoustic_014,other,54,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-055-025.wav,train,guitar_acoustic_014,other,55,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-055-050.wav,train,guitar_acoustic_014,other,55,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-055-075.wav,train,guitar_acoustic_014,other,55,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-055-100.wav,train,guitar_acoustic_014,other,55,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-055-127.wav,train,guitar_acoustic_014,other,55,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-056-050.wav,train,guitar_acoustic_014,other,56,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-056-075.wav,train,guitar_acoustic_014,other,56,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-056-127.wav,train,guitar_acoustic_014,other,56,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-057-050.wav,val,guitar_acoustic_014,other,57,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-057-127.wav,train,guitar_acoustic_014,other,57,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-058-025.wav,val,guitar_acoustic_014,other,58,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-058-075.wav,val,guitar_acoustic_014,other,58,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-058-100.wav,train,guitar_acoustic_014,other,58,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-058-127.wav,train,guitar_acoustic_014,other,58,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-059-025.wav,train,guitar_acoustic_014,other,59,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-059-050.wav,train,guitar_acoustic_014,other,59,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-059-075.wav,train,guitar_acoustic_014,other,59,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-059-100.wav,train,guitar_acoustic_014,other,59,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-059-127.wav,train,guitar_acoustic_014,other,59,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-060-025.wav,val,guitar_acoustic_014,other,60,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-060-075.wav,train,guitar_acoustic_014,other,60,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-060-100.wav,train,guitar_acoustic_014,other,60,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-061-025.wav,train,guitar_acoustic_014,other,61,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-061-075.wav,train,guitar_acoustic_014,other,61,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-061-100.wav,train,guitar_acoustic_014,other,61,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-062-025.wav,train,guitar_acoustic_014,other,62,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-062-050.wav,train,guitar_acoustic_014,other,62,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-062-100.wav,train,guitar_acoustic_014,other,62,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-063-025.wav,train,guitar_acoustic_014,other,63,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-063-050.wav,val,guitar_acoustic_014,other,63,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-063-075.wav,train,guitar_acoustic_014,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-064-050.wav,train,guitar_acoustic_014,other,64,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-064-075.wav,train,guitar_acoustic_014,other,64,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-064-100.wav,train,guitar_acoustic_014,other,64,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-064-127.wav,train,guitar_acoustic_014,other,64,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-065-025.wav,train,guitar_acoustic_014,other,65,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-065-050.wav,train,guitar_acoustic_014,other,65,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-065-075.wav,train,guitar_acoustic_014,other,65,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-065-100.wav,val,guitar_acoustic_014,other,65,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-065-127.wav,train,guitar_acoustic_014,other,65,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-066-025.wav,train,guitar_acoustic_014,other,66,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-066-075.wav,train,guitar_acoustic_014,other,66,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-066-100.wav,train,guitar_acoustic_014,other,66,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-066-127.wav,train,guitar_acoustic_014,other,66,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-067-025.wav,train,guitar_acoustic_014,other,67,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-067-050.wav,train,guitar_acoustic_014,other,67,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-067-075.wav,train,guitar_acoustic_014,other,67,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-068-025.wav,train,guitar_acoustic_014,other,68,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-068-075.wav,train,guitar_acoustic_014,other,68,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-068-127.wav,train,guitar_acoustic_014,other,68,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-069-050.wav,train,guitar_acoustic_014,other,69,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-069-075.wav,train,guitar_acoustic_014,other,69,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-069-100.wav,train,guitar_acoustic_014,other,69,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-069-127.wav,train,guitar_acoustic_014,other,69,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-070-025.wav,train,guitar_acoustic_014,other,70,25
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-070-075.wav,train,guitar_acoustic_014,other,70,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-070-127.wav,train,guitar_acoustic_014,other,70,127
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-071-075.wav,train,guitar_acoustic_014,other,71,75
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-071-100.wav,train,guitar_acoustic_014,other,71,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-072-050.wav,val,guitar_acoustic_014,other,72,50
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-072-100.wav,val,guitar_acoustic_014,other,72,100
D:\ELEC 5305 project\nsynth\processed_16k\guitar_acoustic_014\guitar_acoustic_014-072-127.wav,train,guitar_acoustic_014,other,72,127
